"","his_data_2015.his_all_comments.textOriginal"
"275","Wow this was stupid. All it would have taken is a cocky ass dad with a gun to drive up to the school thinking he would be the hero and all hell would have broken lose lol."
"276","We have those drills and EVREYONE gets scared  but we don't have those guys! Just the principle comes buy and says: who's in there? But it would tramitize us if they did it to realistic"
"277","When we do lock downs we are so  loud in the class room lol"
"278","5 minutes?!    My school has had 25 minutes!!!!!!!!!!"
"279","BALL FIGHTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT 3:49"
"280","It looked like they had a blast with the drill at least. We actually did a drill like that here in Canada but not that intense. More of like, code blue (or something), then we hid underneath the farthest desk."
"281","In 5th grade they called a lock down without saying it was a drill and  we all started crying cause we were hearing banging on the doors and it went on for so long"
"282","The reason you think us ""law enforcement types"" say don't be a hero, is because us ""law enforcement types have to worry about liability, and if we say what we are REALLY thinking, which is, TAKE THAT MOTHER FUCKER DOWN WITH A STAPLER!!! Then when you do and you get a paper cut then you are going to run to your lawyer whining, but the cop said to do it!!!  We really NEED more ""heros"" out there.  LOVED this training!  Empower everyone.  The teachers, the students, the parents.  I'm disappointed that no parents showed up at the school in full body armor and suited up for war with AK47's ready to go down like RAMBO.  Come ON guys.  What a bunch of pussies."
"283","im in my 3rd yr of uni and never had this kinda stuff back in middle school"
"284","fap fap fap"
"285","this drill is hilariously fucked up"
"286","What a time to be alive"
"287","Our desks at school have metal sheets down the middle underneath so you can hide behind it, out of sight. There's also a cupboard in the classrooms we can hide in. We have these drills a lot"
"288","I'm worried for America because if they need to do shooting drills as often as my school does fire drills there's a massive problem there."
"289","One time we went in lock down and someone started banging on the door but it was the pricible"
"290","Hiding in a corner of the room is like hiding under your desk during an atomic bomb drill. It doesn't matter what you do, you're going to die no matter what. If the intruder comes into your classroom you're obviously going to die because he's going to look around the classroom and find you anyway. Scaring kids into thinking they're about to die doesn't help them, it traumatizes them. I'd like to see a shooter go into a police station and pretend to shoot THEM up as part of a government drill. It's bullshit. If a shooter is in the building you open the window and get the hell out of there. I'd break the window with my backpack and run at least 2 miles before I even turned back to look."
"291","I feel like some teenagers at highschool are much more capable of kicking a shooters ass than the teachers."
"292","(Sorry in advance for the long post.) At my school, they recently instituted a policy of all emergency drills (fire, earthquake, and lockdown) being 100% surprises. Nobody gets advance notice, and they explicitly don't make a distinction between lockdown drills and real emergencies when they make the announcement. It's freaky as shit. I strongly disagree with our school district's opinion on the matter. Especially considering the fact that I have (albeit mild) Asperger's syndrome, and any sudden stress can be brutal. "
